key,value
36041.0,"{""AN3"":0.9961,""AN4"":0.55117,""AN5"":-2.2926,""AN6"":-4.1267,""AN7"":-1.9141,""AN8"":-0.86147,""AN9"":-4.596,""AN10"":-0.37,""SPEED"":3.116655276990381E-4,""ID"":591.0,""TIMESTAMP"":""2020-06-09 11:54:29""}"
12659.0,"{""AN3"":-2.802,""AN4"":0.036259,""AN5"":-6.9857,""AN6"":0.61059,""AN7"":-2.4705,""AN8"":-3.83,""AN9"":-6.5113,""AN10"":1.2546,""SPEED"":9.125425516093175E-4,""ID"":545.0,""TIMESTAMP"":""2020-06-09 11:53:43""}"
17596.0,"{""AN3"":1.7309,""AN4"":-5.9417,""AN5"":5.2771,""AN6"":-5.4384,""AN7"":1.385,""AN8"":9.4884,""AN9"":-9.2374,""AN10"":5.6178,""SPEED"":7.502595337427379E-4,""ID"":698.0,""TIMESTAMP"":""2020-06-09 11:56:16""}"
47030.0,"{""AN3"":-1.2194,""AN4"":0.82909,""AN5"":1.5258,""AN6"":2.5933,""AN7"":-2.891,""AN8"":-4.2852,""AN9"":1.6501,""AN10"":-1.2929,""SPEED"":2.3420125128434288E-4,""ID"":504.0,""TIMESTAMP"":""2020-06-09 11:53:02""}"
6903.0,"{""AN3"":-1.4368,""AN4"":2.0198,""AN5"":-2.8708,""AN6"":-4.5428,""AN7"":-2.8512,""AN8"":0.40862,""AN9"":-4.4186,""AN10"":-3.1837,""SPEED"":3.1890860787234953E-4,""ID"":654.0,""TIMESTAMP"":""2020-06-09 11:55:32""}"
6261.0,"{""AN3"":-1.5588,""AN4"":-3.9994,""AN5"":0.13677,""AN6"":-2.3738,""AN7"":3.9181,""AN8"":-0.63039,""AN9"":-1.3222,""AN10"":3.5234,""SPEED"":3.2512392446466966E-4,""ID"":579.0,""TIMESTAMP"":""2020-06-09 11:54:17""}"
2718.0,"{""AN3"":0.65641,""AN4"":1.4611,""AN5"":-1.5396,""AN6"":-1.8277,""AN7"":2.3688,""AN8"":3.3245,""AN9"":-0.6372,""AN10"":1.4335,""SPEED"":6.276344619232657E-4,""ID"":727.0,""TIMESTAMP"":""2020-06-09 11:56:45""}"
83715.0,"{""AN3"":0.89235,""AN4"":-4.4273,""AN5"":-1.7361,""AN6"":-1.9776,""AN7"":-3.5434,""AN8"":9.0179,""AN9"":1.0186,""AN10"":1.5813,""SPEED"":2.3265398753395872E-4,""ID"":749.0,""TIMESTAMP"":""2020-06-09 11:57:07""}"
61654.0,"{""AN3"":-0.84744,""AN4"":1.5342,""AN5"":9.3879,""AN6"":-0.44048,""AN7"":-0.98188,""AN8"":1.0816,""AN9"":12.461,""AN10"":-5.8225,""SPEED"":5.938125203489244E-4,""ID"":594.0,""TIMESTAMP"":""2020-06-09 11:54:32""}"
98522.0,"{""AN3"":2.0712,""AN4"":3.6385,""AN5"":0.84794,""AN6"":-5.251,""AN7"":-0.26903,""AN8"":-4.3603,""AN9"":0.49729,""AN10"":5.9468,""SPEED"":6.827154824560631E-4,""ID"":577.0,""TIMESTAMP"":""2020-06-09 11:54:15""}"
7886.0,"{""AN3"":-1.335,""AN4"":-1.9255,""AN5"":-3.7276,""AN6"":-2.445,""AN7"":-1.7069,""AN8"":7.3203,""AN9"":2.2489,""AN10"":5.2106,""SPEED"":2.7387990209695766E-4,""ID"":568.0,""TIMESTAMP"":""2020-06-09 11:54:06""}"
83082.0,"{""AN3"":5.5186,""AN4"":-2.6923,""AN5"":9.2475,""AN6"":0.70966,""AN7"":-5.3979,""AN8"":0.15709,""AN9"":7.3692,""AN10"":-2.2513,""SPEED"":5.481542680844709E-4,""ID"":585.0,""TIMESTAMP"":""2020-06-09 11:54:23""}"
68105.0,"{""AN3"":3.1565,""AN4"":-2.9236,""AN5"":-1.7357,""AN6"":0.33566,""AN7"":9.6343,""AN8"":12.191,""AN9"":14.811,""AN10"":-1.7894,""SPEED"":3.5760902481085953E-4,""ID"":705.0,""TIMESTAMP"":""2020-06-09 11:56:23""}"
28267.0,"{""AN3"":-0.010943,""AN4"":4.06,""AN5"":-10.149,""AN6"":-3.1916,""AN7"":-5.16,""AN8"":6.4432,""AN9"":4.3375,""AN10"":0.56257,""SPEED"":7.260357898047078E-4,""ID"":713.0,""TIMESTAMP"":""2020-06-09 11:56:31""}"
10662.0,"{""AN3"":-2.105,""AN4"":2.4978,""AN5"":-0.9459,""AN6"":3.291,""AN7"":-1.3939,""AN8"":10.888,""AN9"":-1.7455,""AN10"":-0.7379,""SPEED"":5.850772524760041E-4,""ID"":647.0,""TIMESTAMP"":""2020-06-09 11:55:25""}"
71841.0,"{""AN3"":-3.4654,""AN4"":-2.2673,""AN5"":2.0656,""AN6"":1.4553,""AN7"":-3.1484,""AN8"":2.2783,""AN9"":-1.8987,""AN10"":-0.64353,""SPEED"":4.0311097078048354E-4,""ID"":654.0,""TIMESTAMP"":""2020-06-09 11:55:32""}"
17152.0,"{""AN3"":0.42374,""AN4"":6.0901,""AN5"":-5.693,""AN6"":-4.1964,""AN7"":1.2196,""AN8"":-4.1915,""AN9"":-6.974,""AN10"":-1.9866,""SPEED"":4.660764708276116E-4,""ID"":687.0,""TIMESTAMP"":""2020-06-09 11:56:05""}"
61877.0,"{""AN3"":-3.0292,""AN4"":-0.82641,""AN5"":3.9617,""AN6"":-0.17107,""AN7"":3.6455,""AN8"":-2.7558,""AN9"":5.5405,""AN10"":-4.9978,""SPEED"":4.4814766878935796E-4,""ID"":591.0,""TIMESTAMP"":""2020-06-09 11:54:29""}"
22987.0,"{""AN3"":0.46869,""AN4"":0.22993,""AN5"":2.2672,""AN6"":-4.6015,""AN7"":4.5785,""AN8"":-2.3917,""AN9"":1.587,""AN10"":-1.1576,""SPEED"":8.02293334632939E-4,""ID"":596.0,""TIMESTAMP"":""2020-06-09 11:54:34""}"
69738.0,"{""AN3"":-3.8977,""AN4"":-2.5583,""AN5"":2.5994,""AN6"":2.8283,""AN7"":-8.7799,""AN8"":4.6477,""AN9"":-9.2786,""AN10"":-4.5016,""SPEED"":2.0671328448323444E-4,""ID"":579.0,""TIMESTAMP"":""2020-06-09 11:54:17""}"
75772.0,"{""AN3"":2.9957,""AN4"":7.1162,""AN5"":-4.3585,""AN6"":0.48469,""AN7"":2.6598,""AN8"":4.8651,""AN9"":6.7167,""AN10"":-6.2526,""SPEED"":2.2750934270602063E-4,""ID"":505.0,""TIMESTAMP"":""2020-06-09 11:53:03""}"
88207.0,"{""AN3"":3.8561,""AN4"":-1.2347,""AN5"":-2.9758,""AN6"":-8.2403,""AN7"":0.46357,""AN8"":-2.2106,""AN9"":8.2314,""AN10"":3.8561,""SPEED"":3.3588850663004214E-5,""ID"":627.0,""TIMESTAMP"":""2020-06-09 11:55:05""}"
90256.0,"{""AN3"":-0.42745,""AN4"":0.19057,""AN5"":5.113,""AN6"":7.329,""AN7"":0.16075,""AN8"":-1.0355,""AN9"":7.7754,""AN10"":-5.9207,""SPEED"":5.182938928539506E-4,""ID"":737.0,""TIMESTAMP"":""2020-06-09 11:56:55""}"
99202.0,"{""AN3"":-1.8827,""AN4"":-1.2192,""AN5"":0.37146,""AN6"":-1.6968,""AN7"":-2.2426,""AN8"":-4.7367,""AN9"":-2.3021,""AN10"":-0.49996,""SPEED"":7.43791248792577E-4,""ID"":715.0,""TIMESTAMP"":""2020-06-09 11:56:33""}"
77161.0,"{""AN3"":-0.80416,""AN4"":-2.0219,""AN5"":9.1712,""AN6"":9.5022,""AN7"":0.87872,""AN8"":-1.7375,""AN9"":0.34835,""AN10"":-2.6424,""SPEED"":4.641212390569792E-4,""ID"":542.0,""TIMESTAMP"":""2020-06-09 11:53:40""}"
4414.0,"{""AN3"":0.38568,""AN4"":0.66863,""AN5"":-4.5796,""AN6"":-4.0954,""AN7"":-0.24333,""AN8"":-2.3734,""AN9"":-4.2227,""AN10"":1.5966,""SPEED"":5.863846329076575E-4,""ID"":697.0,""TIMESTAMP"":""2020-06-09 11:56:15""}"
26288.0,"{""AN3"":-2.3036,""AN4"":-0.52712,""AN5"":2.2833,""AN6"":5.152,""AN7"":-8.2161,""AN8"":-7.2897,""AN9"":-17.811,""AN10"":-6.4855,""SPEED"":4.632483668863613E-4,""ID"":684.0,""TIMESTAMP"":""2020-06-09 11:56:02""}"
46767.0,"{""AN3"":-1.5286,""AN4"":-3.2872,""AN5"":3.4723,""AN6"":1.5445,""AN7"":5.1599,""AN8"":10.854,""AN9"":-5.266,""AN10"":-10.78,""SPEED"":6.246973503097178E-4,""ID"":576.0,""TIMESTAMP"":""2020-06-09 11:54:14""}"
84134.0,"{""AN3"":-4.751,""AN4"":0.41431,""AN5"":1.3297,""AN6"":-3.2291,""AN7"":-3.8582,""AN8"":-13.779,""AN9"":4.9353,""AN10"":3.053,""SPEED"":8.960745714289684E-4,""ID"":618.0,""TIMESTAMP"":""2020-06-09 11:54:56""}"
19497.0,"{""AN3"":-1.662,""AN4"":2.1948,""AN5"":1.9208,""AN6"":0.3946,""AN7"":4.3906,""AN8"":-11.317,""AN9"":10.473,""AN10"":-1.5355,""SPEED"":7.511973527318339E-5,""ID"":548.0,""TIMESTAMP"":""2020-06-09 11:53:46""}"
81767.0,"{""AN3"":-0.45808,""AN4"":5.0705,""AN5"":-3.6326,""AN6"":6.9184,""AN7"":-2.5763,""AN8"":10.285,""AN9"":-13.636,""AN10"":-9.0157,""SPEED"":8.374217855054369E-4,""ID"":722.0,""TIMESTAMP"":""2020-06-09 11:56:40""}"
82463.0,"{""AN3"":-2.8351,""AN4"":2.7606,""AN5"":-1.9713,""AN6"":-2.9342,""AN7"":-1.5874,""AN8"":-2.6206,""AN9"":-2.9546,""AN10"":8.9147,""SPEED"":7.659811066287257E-4,""ID"":634.0,""TIMESTAMP"":""2020-06-09 11:55:12""}"
28691.0,"{""AN3"":-1.8434,""AN4"":0.60359,""AN5"":-2.1687,""AN6"":-1.7899,""AN7"":-6.5581,""AN8"":-4.253,""AN9"":-8.9922,""AN10"":-1.3773,""SPEED"":2.5772462705422015E-4,""ID"":556.0,""TIMESTAMP"":""2020-06-09 11:53:54""}"
53909.0,"{""AN3"":4.5777,""AN4"":0.17421,""AN5"":-1.636,""AN6"":-4.2595,""AN7"":-1.4408,""AN8"":4.0512,""AN9"":4.2145,""AN10"":5.3757,""SPEED"":7.749026443996765E-4,""ID"":534.0,""TIMESTAMP"":""2020-06-09 11:53:32""}"
48168.0,"{""AN3"":-8.4963,""AN4"":4.7884,""AN5"":9.8385,""AN6"":2.0169,""AN7"":0.55234,""AN8"":17.876,""AN9"":-5.5565,""AN10"":5.0038,""SPEED"":5.206796201142765E-4,""ID"":660.0,""TIMESTAMP"":""2020-06-09 11:55:38""}"
84533.0,"{""AN3"":3.809,""AN4"":1.1472,""AN5"":-3.6281,""AN6"":-0.15118,""AN7"":-1.2383,""AN8"":-5.9768,""AN9"":-2.3837,""AN10"":4.6813,""SPEED"":1.9836744082266767E-5,""ID"":662.0,""TIMESTAMP"":""2020-06-09 11:55:40""}"
6713.0,"{""AN3"":3.6431,""AN4"":-0.79989,""AN5"":-7.0929,""AN6"":-1.8258,""AN7"":-2.7764,""AN8"":-1.3765,""AN9"":-0.51178,""AN10"":3.5823,""SPEED"":1.7143032786745284E-4,""ID"":685.0,""TIMESTAMP"":""2020-06-09 11:56:03""}"
87744.0,"{""AN3"":-1.0067,""AN4"":-7.6803,""AN5"":4.9533,""AN6"":6.0446,""AN7"":0.2256,""AN8"":4.3879,""AN9"":-3.6195,""AN10"":-0.53061,""SPEED"":5.44918649577632E-4,""ID"":738.0,""TIMESTAMP"":""2020-06-09 11:56:56""}"
90602.0,"{""AN3"":0.73027,""AN4"":-3.5089,""AN5"":-0.46134,""AN6"":-0.21371,""AN7"":-3.5777,""AN8"":2.3777,""AN9"":5.7183,""AN10"":-3.1519,""SPEED"":9.294240638229799E-4,""ID"":716.0,""TIMESTAMP"":""2020-06-09 11:56:34""}"
67236.0,"{""AN3"":-0.93134,""AN4"":-4.2496,""AN5"":2.2742,""AN6"":-2.6239,""AN7"":-2.2371,""AN8"":3.1753,""AN9"":-10.428,""AN10"":6.9925,""SPEED"":5.275194146279327E-4,""ID"":635.0,""TIMESTAMP"":""2020-06-09 11:55:13""}"
73648.0,"{""AN3"":-3.6456,""AN4"":3.5147,""AN5"":-1.2081,""AN6"":-2.2509,""AN7"":-2.5455,""AN8"":-12.035,""AN9"":7.0227,""AN10"":-0.93049,""SPEED"":4.675263151221728E-4,""ID"":520.0,""TIMESTAMP"":""2020-06-09 11:53:18""}"
91308.0,"{""AN3"":5.5609,""AN4"":0.86268,""AN5"":-0.036742,""AN6"":1.4977,""AN7"":2.4163,""AN8"":-0.59427,""AN9"":-3.3051,""AN10"":4.3699,""SPEED"":2.924967084027833E-4,""ID"":512.0,""TIMESTAMP"":""2020-06-09 11:53:10""}"
93406.0,"{""AN3"":-3.7627,""AN4"":-2.1329,""AN5"":1.2284,""AN6"":0.62473,""AN7"":4.3349,""AN8"":8.0453,""AN9"":1.1847,""AN10"":-5.4376,""SPEED"":8.693192955826252E-4,""ID"":712.0,""TIMESTAMP"":""2020-06-09 11:56:30""}"
19097.0,"{""AN3"":-0.049874,""AN4"":-3.952,""AN5"":-2.7438,""AN6"":-5.2876,""AN7"":2.5116,""AN8"":1.7847,""AN9"":8.3084,""AN10"":-0.30905,""SPEED"":4.292765030478829E-5,""ID"":584.0,""TIMESTAMP"":""2020-06-09 11:54:22""}"
7879.0,"{""AN3"":3.2236,""AN4"":1.7032,""AN5"":-1.0548,""AN6"":0.17586,""AN7"":-1.3908,""AN8"":7.4891,""AN9"":12.265,""AN10"":-0.22614,""SPEED"":6.276451440928132E-4,""ID"":544.0,""TIMESTAMP"":""2020-06-09 11:53:42""}"
70158.0,"{""AN3"":2.2108,""AN4"":-1.9981,""AN5"":6.4383,""AN6"":8.1975,""AN7"":-4.1127,""AN8"":-1.2875,""AN9"":0.33014,""AN10"":-7.0924,""SPEED"":9.240536930198433E-4,""ID"":701.0,""TIMESTAMP"":""2020-06-09 11:56:19""}"
54680.0,"{""AN3"":-2.5188,""AN4"":0.25226,""AN5"":-0.76321,""AN6"":-5.3359,""AN7"":3.5086,""AN8"":4.2726,""AN9"":3.9222,""AN10"":-2.359,""SPEED"":1.3647428345578417E-5,""ID"":652.0,""TIMESTAMP"":""2020-06-09 11:55:30""}"
33247.0,"{""AN3"":-2.618,""AN4"":-0.76349,""AN5"":4.8447,""AN6"":8.7721,""AN7"":2.7259,""AN8"":8.9413,""AN9"":3.0165,""AN10"":3.1898,""SPEED"":6.41538142403607E-4,""ID"":521.0,""TIMESTAMP"":""2020-06-09 11:53:19""}"
43695.0,"{""AN3"":-0.92662,""AN4"":-0.77664,""AN5"":0.62585,""AN6"":-3.5242,""AN7"":-1.4177,""AN8"":-6.3112,""AN9"":-5.1695,""AN10"":0.28417,""SPEED"":5.899411000771818E-4,""ID"":540.0,""TIMESTAMP"":""2020-06-09 11:53:38""}"
45160.0,"{""AN3"":3.1778,""AN4"":-2.8098,""AN5"":-0.33457,""AN6"":-0.39856,""AN7"":-7.4719,""AN8"":-3.5154,""AN9"":-7.4823,""AN10"":-1.4746,""SPEED"":1.0266400326555858E-4,""ID"":597.0,""TIMESTAMP"":""2020-06-09 11:54:35""}"
99134.0,"{""AN3"":-1.0393,""AN4"":2.7946,""AN5"":1.5471,""AN6"":-4.9493,""AN7"":-3.0238,""AN8"":-3.7254,""AN9"":2.2824,""AN10"":1.0135,""SPEED"":9.230654936999783E-4,""ID"":558.0,""TIMESTAMP"":""2020-06-09 11:53:56""}"
46416.0,"{""AN3"":-2.5428,""AN4"":2.7394,""AN5"":0.030803,""AN6"":-6.6843,""AN7"":-3.0843,""AN8"":-1.2581,""AN9"":1.8466,""AN10"":-1.9498,""SPEED"":4.294044266355662E-4,""ID"":563.0,""TIMESTAMP"":""2020-06-09 11:54:01""}"
32336.0,"{""AN3"":-3.4218,""AN4"":-2.3143,""AN5"":-0.71488,""AN6"":1.3514,""AN7"":-1.5342,""AN8"":10.223,""AN9"":8.6882,""AN10"":4.5885,""SPEED"":9.984936686049606E-6,""ID"":512.0,""TIMESTAMP"":""2020-06-09 11:53:10""}"
8700.0,"{""AN3"":-1.5921,""AN4"":-0.36844,""AN5"":1.3122,""AN6"":2.9997,""AN7"":-4.8186,""AN8"":14.54,""AN9"":0.080517,""AN10"":-4.6606,""SPEED"":8.783906443268918E-4,""ID"":636.0,""TIMESTAMP"":""2020-06-09 11:55:14""}"
89182.0,"{""AN3"":-1.0768,""AN4"":-1.948,""AN5"":-1.4451,""AN6"":1.213,""AN7"":-8.5886,""AN8"":13.393,""AN9"":-8.2907,""AN10"":-0.3596,""SPEED"":9.060865225724013E-4,""ID"":582.0,""TIMESTAMP"":""2020-06-09 11:54:20""}"
82176.0,"{""AN3"":-0.57947,""AN4"":4.2924,""AN5"":8.3544,""AN6"":-0.46648,""AN7"":2.4288,""AN8"":0.62523,""AN9"":-0.83537,""AN10"":3.5427,""SPEED"":5.121529682882004E-4,""ID"":519.0,""TIMESTAMP"":""2020-06-09 11:53:17""}"
73765.0,"{""AN3"":2.204,""AN4"":1.5705,""AN5"":7.5502,""AN6"":7.3054,""AN7"":0.9181,""AN8"":-6.5558,""AN9"":4.6132,""AN10"":-5.508,""SPEED"":1.449995557034378E-4,""ID"":715.0,""TIMESTAMP"":""2020-06-09 11:56:33""}"
9047.0,"{""AN3"":-0.16058,""AN4"":-2.1997,""AN5"":-1.9781,""AN6"":-5.8019,""AN7"":-4.1686,""AN8"":0.67032,""AN9"":-10.536,""AN10"":1.6863,""SPEED"":3.0619742649237003E-4,""ID"":700.0,""TIMESTAMP"":""2020-06-09 11:56:18""}"
50776.0,"{""AN3"":-1.2883,""AN4"":2.3146,""AN5"":-0.68832,""AN6"":-0.62772,""AN7"":-0.17931,""AN8"":10.825,""AN9"":-3.7735,""AN10"":8.0926,""SPEED"":1.6885981325632572E-4,""ID"":717.0,""TIMESTAMP"":""2020-06-09 11:56:35""}"
69107.0,"{""AN3"":-2.7788,""AN4"":2.3517,""AN5"":-1.5334,""AN6"":-6.7945,""AN7"":1.2052,""AN8"":-6.501,""AN9"":-5.4419,""AN10"":1.5615,""SPEED"":3.100466648089992E-4,""ID"":568.0,""TIMESTAMP"":""2020-06-09 11:54:06""}"
90697.0,"{""AN3"":-2.0783,""AN4"":-0.7359,""AN5"":0.037778,""AN6"":-8.5857,""AN7"":1.9412,""AN8"":1.2215,""AN9"":-13.304,""AN10"":1.5497,""SPEED"":2.0842883357826713E-4,""ID"":680.0,""TIMESTAMP"":""2020-06-09 11:55:58""}"
65920.0,"{""AN3"":-1.3342,""AN4"":2.0126,""AN5"":4.1556,""AN6"":-3.8683,""AN7"":-4.3027,""AN8"":5.2598,""AN9"":-3.3182,""AN10"":-4.4628,""SPEED"":8.963835639126868E-4,""ID"":583.0,""TIMESTAMP"":""2020-06-09 11:54:21""}"
73014.0,"{""AN3"":-5.908,""AN4"":-2.5975,""AN5"":0.91769,""AN6"":-4.1123,""AN7"":-3.4468,""AN8"":7.7394,""AN9"":8.6807,""AN10"":-4.8039,""SPEED"":3.209295362190916E-4,""ID"":519.0,""TIMESTAMP"":""2020-06-09 11:53:17""}"
3505.0,"{""AN3"":-0.96394,""AN4"":1.4834,""AN5"":-1.4328,""AN6"":-8.1687,""AN7"":7.3697,""AN8"":-9.0119,""AN9"":11.77,""AN10"":-1.1203,""SPEED"":7.194162923880364E-4,""ID"":537.0,""TIMESTAMP"":""2020-06-09 11:53:35""}"
15540.0,"{""AN3"":-0.86268,""AN4"":-0.51627,""AN5"":-3.6949,""AN6"":1.4135,""AN7"":-2.5335,""AN8"":3.3876,""AN9"":3.5756,""AN10"":0.61149,""SPEED"":3.665200506379229E-4,""ID"":613.0,""TIMESTAMP"":""2020-06-09 11:54:51""}"
34555.0,"{""AN3"":-0.039035,""AN4"":1.093,""AN5"":-1.4191,""AN6"":2.0934,""AN7"":1.6959,""AN8"":-4.9758,""AN9"":-8.6221,""AN10"":-0.1309,""SPEED"":2.3946790440289835E-4,""ID"":587.0,""TIMESTAMP"":""2020-06-09 11:54:25""}"
11659.0,"{""AN3"":1.4352,""AN4"":-6.9858,""AN5"":-3.9498,""AN6"":1.7077,""AN7"":0.7163,""AN8"":-0.55181,""AN9"":1.7203,""AN10"":0.81451,""SPEED"":6.730475374989464E-4,""ID"":560.0,""TIMESTAMP"":""2020-06-09 11:53:58""}"
68502.0,"{""AN3"":0.5871,""AN4"":1.9408,""AN5"":4.2376,""AN6"":-1.173,""AN7"":-1.5724,""AN8"":0.51459,""AN9"":0.43845,""AN10"":-1.8885,""SPEED"":4.1273625332086896E-5,""ID"":669.0,""TIMESTAMP"":""2020-06-09 11:55:47""}"
47861.0,"{""AN3"":2.2832,""AN4"":-1.3166,""AN5"":-2.6691,""AN6"":-4.7376,""AN7"":-0.44132,""AN8"":6.6295,""AN9"":3.4039,""AN10"":-0.41486,""SPEED"":6.227928203500795E-4,""ID"":591.0,""TIMESTAMP"":""2020-06-09 11:54:29""}"
36357.0,"{""AN3"":2.4,""AN4"":0.54093,""AN5"":-2.1223,""AN6"":-0.866,""AN7"":-2.2794,""AN8"":-3.9815,""AN9"":-16.693,""AN10"":1.6581,""SPEED"":6.508030579059222E-4,""ID"":739.0,""TIMESTAMP"":""2020-06-09 11:56:57""}"
32005.0,"{""AN3"":3.5471,""AN4"":0.64548,""AN5"":-2.8005,""AN6"":1.348,""AN7"":-3.6686,""AN8"":-19.842,""AN9"":-0.13525,""AN10"":-7.9008,""SPEED"":1.9631232533990584E-4,""ID"":698.0,""TIMESTAMP"":""2020-06-09 11:56:16""}"
99720.0,"{""AN3"":1.2012,""AN4"":4.7,""AN5"":0.82335,""AN6"":5.275,""AN7"":-2.7904,""AN8"":6.2569,""AN9"":-4.9388,""AN10"":-4.1556,""SPEED"":5.993001939624337E-4,""ID"":723.0,""TIMESTAMP"":""2020-06-09 11:56:41""}"
93663.0,"{""AN3"":0.71468,""AN4"":0.68218,""AN5"":3.4341,""AN6"":-4.0113,""AN7"":-0.33471,""AN8"":-7.5455,""AN9"":-3.3153,""AN10"":0.66548,""SPEED"":5.740344573244163E-4,""ID"":723.0,""TIMESTAMP"":""2020-06-09 11:56:41""}"
10321.0,"{""AN3"":-2.8737,""AN4"":3.6652,""AN5"":2.7375,""AN6"":-1.4839,""AN7"":4.557,""AN8"":2.9481,""AN9"":-1.1624,""AN10"":-12.518,""SPEED"":6.515653530762776E-4,""ID"":615.0,""TIMESTAMP"":""2020-06-09 11:54:53""}"
88630.0,"{""AN3"":2.0542,""AN4"":1.8125,""AN5"":0.67357,""AN6"":-2.7269,""AN7"":6.3049,""AN8"":1.1467,""AN9"":4.6398,""AN10"":2.9911,""SPEED"":1.5408373352808558E-4,""ID"":715.0,""TIMESTAMP"":""2020-06-09 11:56:33""}"
61556.0,"{""AN3"":3.8118,""AN4"":2.1882,""AN5"":-6.2633,""AN6"":-1.7725,""AN7"":1.5578,""AN8"":18.135,""AN9"":-7.7927,""AN10"":5.7773,""SPEED"":2.826338679140911E-4,""ID"":625.0,""TIMESTAMP"":""2020-06-09 11:55:03""}"
52214.0,"{""AN3"":-1.1899,""AN4"":0.7856,""AN5"":-1.602,""AN6"":-7.5189,""AN7"":4.4311,""AN8"":0.59724,""AN9"":4.2402,""AN10"":-5.0294,""SPEED"":6.045267290283717E-4,""ID"":727.0,""TIMESTAMP"":""2020-06-09 11:56:45""}"
44598.0,"{""AN3"":-0.65893,""AN4"":-1.4958,""AN5"":-0.59582,""AN6"":0.21299,""AN7"":-2.6053,""AN8"":10.13,""AN9"":-3.3683,""AN10"":2.7393,""SPEED"":5.232210574582341E-6,""ID"":679.0,""TIMESTAMP"":""2020-06-09 11:55:57""}"
23535.0,"{""AN3"":-1.512,""AN4"":0.59553,""AN5"":-1.4809,""AN6"":2.9858,""AN7"":-2.0317,""AN8"":5.728,""AN9"":-7.3121,""AN10"":3.5919,""SPEED"":2.7905544408173667E-4,""ID"":642.0,""TIMESTAMP"":""2020-06-09 11:55:20""}"
28666.0,"{""AN3"":0.44751,""AN4"":0.17186,""AN5"":-4.2382,""AN6"":-2.9788,""AN7"":0.57721,""AN8"":-4.0353,""AN9"":4.3132,""AN10"":-2.2755,""SPEED"":7.429622361816222E-4,""ID"":525.0,""TIMESTAMP"":""2020-06-09 11:53:23""}"
7085.0,"{""AN3"":-2.2107,""AN4"":5.0512,""AN5"":-5.4925,""AN6"":-4.7237,""AN7"":-2.7762,""AN8"":10.114,""AN9"":-1.5296,""AN10"":-3.2859,""SPEED"":3.6457660338727913E-4,""ID"":544.0,""TIMESTAMP"":""2020-06-09 11:53:42""}"
15592.0,"{""AN3"":-0.085225,""AN4"":-4.2442,""AN5"":3.1583,""AN6"":-2.4001,""AN7"":5.5844,""AN8"":-0.76495,""AN9"":-7.3309,""AN10"":-1.0518,""SPEED"":1.2373622619843994E-4,""ID"":552.0,""TIMESTAMP"":""2020-06-09 11:53:50""}"
24890.0,"{""AN3"":4.9817,""AN4"":0.15017,""AN5"":1.8501,""AN6"":-3.5384,""AN7"":-1.4911,""AN8"":8.944,""AN9"":-0.90799,""AN10"":3.1444,""SPEED"":7.264554157822742E-4,""ID"":696.0,""TIMESTAMP"":""2020-06-09 11:56:14""}"
83062.0,"{""AN3"":2.6323,""AN4"":-2.4848,""AN5"":-1.2394,""AN6"":-1.9848,""AN7"":2.4946,""AN8"":11.248,""AN9"":2.9409,""AN10"":3.737,""SPEED"":4.3795785499218685E-4,""ID"":534.0,""TIMESTAMP"":""2020-06-09 11:53:32""}"
89504.0,"{""AN3"":-1.0931,""AN4"":1.5757,""AN5"":-2.6234,""AN6"":0.18592,""AN7"":0.6793,""AN8"":0.22826,""AN9"":-6.7683,""AN10"":4.6137,""SPEED"":2.922323293800669E-4,""ID"":701.0,""TIMESTAMP"":""2020-06-09 11:56:19""}"
91723.0,"{""AN3"":2.7202,""AN4"":-1.4549,""AN5"":-1.6171,""AN6"":0.4908,""AN7"":-9.1637,""AN8"":7.0582,""AN9"":-9.8868,""AN10"":5.4163,""SPEED"":5.181536423680298E-4,""ID"":656.0,""TIMESTAMP"":""2020-06-09 11:55:34""}"
32555.0,"{""AN3"":2.7484,""AN4"":-3.7239,""AN5"":-3.4246,""AN6"":-2.2467,""AN7"":1.3741,""AN8"":-13.811,""AN9"":-5.5139,""AN10"":-5.2913,""SPEED"":5.638660600773809E-4,""ID"":505.0,""TIMESTAMP"":""2020-06-09 11:53:03""}"
11537.0,"{""AN3"":-6.6341,""AN4"":5.2913,""AN5"":-1.22,""AN6"":6.8115,""AN7"":-2.6638,""AN8"":-0.95297,""AN9"":-2.3087,""AN10"":3.2202,""SPEED"":4.666080908087594E-4,""ID"":540.0,""TIMESTAMP"":""2020-06-09 11:53:38""}"
93802.0,"{""AN3"":-3.4903,""AN4"":-3.0016,""AN5"":4.4244,""AN6"":9.0702,""AN7"":0.0073766,""AN8"":4.7838,""AN9"":-0.20677,""AN10"":6.1746,""SPEED"":9.541476867900419E-4,""ID"":503.0,""TIMESTAMP"":""2020-06-09 11:53:01""}"
57249.0,"{""AN3"":3.0674,""AN4"":-1.8535,""AN5"":0.58009,""AN6"":5.5111,""AN7"":-0.40527,""AN8"":8.6963,""AN9"":8.2972,""AN10"":5.7031,""SPEED"":3.7777550853854705E-5,""ID"":630.0,""TIMESTAMP"":""2020-06-09 11:55:08""}"
4180.0,"{""AN3"":0.6446,""AN4"":0.882,""AN5"":1.0054,""AN6"":5.3706,""AN7"":2.2348,""AN8"":4.0652,""AN9"":-4.871,""AN10"":4.3322,""SPEED"":5.444616464255126E-4,""ID"":719.0,""TIMESTAMP"":""2020-06-09 11:56:37""}"
